split,image,area
train,87c1088d66e77ee25baf6bcbfb3836ab,12267.0
train,augmented_961,192827.73333333334
train,image_05526,119761.0
train,32c4984ec7e3162aac99339b3c89f142,806.0
train,augmented_5237,179820.08888888886
train,augmented_2558,161395.19999999998
train,augmented_10702,233699.5555555556
train,image_02249,31920.0
train,52ecb43919fec531d605001493329527,5488.0
train,augmented_3646,52693.333333333336
train,17fbaacd6f8998b5d94a7aec6a83fd98,13054.0
train,image_03157,555972.0
train,augmented_20819,12322.133333333328
train,augmented_19040,280972.8
train,image_04638,137934.0
train,augmented_4129,870.4000000000046
train,augmented_16373,2052.2666666666655
train,12854cc63657d6d41bda711d28a88902,4221.0
train,image_01998,203168.0
train,augmented_7420,100352.0
train,image_08002,109800.0
train,augmented_8713,23300.266666666663
train,image_07331,67017.0
train,dabf185a85b59665aae79515b7672eff,70384.0
train,6af0c3425f4d07db33df5e7a1a306613,1620.0
train,c1571a2d94183257170e8ded3aa1e766,3456.0
train,augmented_12115,49993.95555555557
train,image_01740,379992.0
train,9389e418dc6b054f0b8eb39b6ebc1aea,51816.0
train,augmented_1051,87231.99999999999
train,augmented_14564,213651.91111111108
train,6e602fd5d01f582a668a52e097e36e77,6248.0
train,augmented_6058,104832.00000000001
train,augmented_14202,76876.8
train,image_06749,57602.0
train,image_01026,179220.0
train,augmented_1737,203784.53333333335
train,img_resize_3092,317304.0
train,c2be6085294193bb464c4db930640946,325888.0
train,image_00338,313404.0
train,ed64dbe3ac98b93b734e0747b3bb46e6,3.0
train,augmented_12673,6968.888888888888
train,image_06991,1036288.0
train,image_08764,959140.0
train,augmented_7346,9875.911111111105
train,image_07457,304320.0
train,augmented_8075,617251.5555555556
train,c2d06a8eafcb443592b2a478def682d0,2640.0
train,augmented_19726,57712.35555555555
train,1cf46de1937ac8a0f8fb7e22d8dc8c5f,12096.0
train,augmented_16415,33177.6
train,augmented_3120,2486.0444444444443
train,image_03631,328536.0
train,cd4cb4198408a2538af8492442e628e4,1258.0
train,7475cf80168407b2dc36e984ac3d8fb7,16356.0
train,f6e4573eeaf67df9f860490a7305e80e,8.0
train,638dfb771422992cdce69f042c85d06f,26572.0
train,augmented_10064,318946.1333333333
train,img_resize_1685,886941.0
train,augmented_4897,3340.8000000000065
train,20724fcd06a51989cb12b01e1f501961,3465.0
train,image_05240,122040.0
train,augmented_18438,36608.0
train,augmented_5551,1706.6666666666715
train,augmented_12883,289109.3333333333
train,image_06761,132756.0
train,73b143ea495b3c6514ee18ab4269aaaf,7128.0
train,augmented_9343,17021.155555555557
train,image_09452,375869.0
train,augmented_6070,11434.666666666668
train,augmented_13545,594.4888888888889
train,image_08994,471900.0
train,image_00310,67925.0
train,8e3bad351371e225a74adbc569d4d200,12540.0
train,df88b976efadf688713e4abd59ce1f03,5883.0
train,81e03183a85d7fcffa734ac8cee2cc40,1408.0
train,augmented_15134,84531.2
train,img_resize_1875,175641.0
train,augmented_4667,290457.6
train,3fc41d628fbd9d784d6660954aeebe59,10.0
train,image_04176,268134.0
train,1fb1cbfdc4b0c75bcb95172d241f5aba,16854.0
train,image_03619,572544.0
train,augmented_3108,231139.55555555553
train,augmented_11352,7836.444444444443
train,image_02507,632710.0
train,c8e448b736ad67e7c24f1d9742b2f62e,39650.0
train,augmented_2216,41173.33333333334
train,augmented_5579,3074.844444444444
train,augmented_17723,219349.33333333334
train,augmented_18410,617.2444444444454
train,image_05268,178841.25
train,augmented_17045,133822.5777777778
train,1e2387764a769f50f5993c7fdd67c5e4,1260.0
train,augmented_18376,28731.733333333334
train,augmented_949,131174.4
train,image_02261,311661.0
train,augmented_2570,10763.37777777778
train,augmented_20831,40328.53333333333
train,img_resize_298,5.0
train,augmented_791,19174.400000000005
train,augmented_11434,60976.35555555554
train,augmented_4101,26282.666666666668
train,1d2e4bd1c6607f4a7c42a71cc8a9b1a3,12462.0
train,image_04610,207718.0
train,augmented_19068,104499.19999999998
train,2a451be9420c10d5012bc65eab05d37e,2544.0
train,image_07319,870170.0
train,873913200703ee4a57db66f493be087b,1596.0
train,augmented_7408,340622.22222222225
train,augmented_15652,28398.933333333327
train,image_00476,54225.0
train,augmented_1079,102263.46666666666
train,augmented_13223,1365.3333333333353
train,image_01768,360672.0
train,augmented_9425,132937.95555555556
train,image_06007,60420.0
train,55cd3717a82ee1065800d3586a54978f,3835.0
train,augmented_6716,32995.55555555556
train,image_09334,108850.0
train,augmented_15646,212992.0
train,08f078ffc92be89397038f315fefc98e,9.0
train,3a7d9969cbff506d907d593ccad17856,156.0
train,augmented_12129,65419.377777777765
train,ebbb80e5ec79e2b477f83444e60dbe01,2209.0
train,image_00462,401079.0
train,e2c01d7bf8915016e00b18879c07702c,12136.0
train,augmented_13237,99724.8
train,image_06013,361820.0
train,augmented_9431,17699.55555555555
train,image_09320,1168640.0
train,augmented_6702,262947.55555555556
train,augmented_14558,138183.11111111112
train,f79b6808e0b8331f4e8892aa28ff197d,14916.0
train,augmented_17051,82224.35555555555
train,cb65924d67f438590d248a449364fcce,156480.0
train,augmented_18362,384.00000000000034
train,image_02275,58712.0
train,augmented_2564,44782.93333333333
train,augmented_20825,68778.66666666667
train,b2ed8d3aa6a98249854825ffb59253f5,85956.0
train,augmented_11420,46079.99999999999
train,augmented_785,167936.00000000003
train,4f81601ae0920e976abe62bbb5594d19,1280.0
train,7b3257ac1ec535a183c97b85010ec7ea,10824.0
train,augmented_4115,100488.53333333333
train,bbec77859317073b167daf5b4de6f021,210.0
train,66c6b5c3afc86d683b68a4b731a51290,462.0
train,image_04604,99328.0
train,augmented_4673,7132.444444444443
train,img_resize_1861,202835.0
train,augmented_16429,480.7111111111109
train,736c46e82baaa96a0910e5f2d2369bfd,2226.0
train,image_04162,874988.0
train,ea061f8bad72c2582f3ff0de3ae2be6f,1596.0
train,augmented_11346,163063.46666666667
train,image_02513,69285.0
train,augmented_2202,38246.399999999994
train,augmented_10058,285220.9777777778
train,fd58bbb7b638d3abf2ccef8a6fda71af,3375.0
train,augmented_17737,146424.8888888889
train,augmented_18404,457295.64444444445
train,augmented_9357,216477.86666666667
train,augmented_12897,147626.6666666667
train,image_06775,482494.0
train,augmented_6064,22171.022222222226
train,image_09446,186136.0
train,augmented_13551,22044.444444444453
train,60370705c8ae244db5852f3c05337e7d,1200.0
train,image_08980,152628.0
train,f4f709470a38a5eceba78a5a219d73e7,63.0
train,5500ca6903eb6bcce9c4eab2fa6090ba,399388.0
train,9fa9c4646b1abc45779e384ae5708a79,6555.0
train,image_00304,51925.0
train,augmented_8049,106680.88888888889
train,41379edd0f5b86af68ef08dc8dca953a,158065.0
train,31036d1843f61a66889ff7d7ab5cecb8,6.0
train,augmented_15120,7556.266666666664
train,image_08758,547896.0
train,img_resize_3045,905355.0
train,image_06946,55224.0
train,f1de44d6c137c7012e70f895d4628131,69156.0
train,augmented_7391,112347.02222222222
train,image_07480,90538.0
train,augmented_1938,121739.37777777777
train,augmented_19929,89059.55555555556
train,augmented_4840,290941.15555555554
train,2cba5b9273ca7d374a10670615e51905,3182.0
train,img_resize_1652,338537.0
train,image_05297,373161.0
train,augmented_5586,210692.2666666667
train,augmented_20170,28416.000000000007
train,image_04189,80434.0
train,7daa05fd6f48d96e070027b6fb298990,101052.0
train,augmented_4698,12036.266666666666
train,f2117613924d14f6aa646350b0b5e7ff,28203.0
train,a682531e433fcdcc7a2276021b90ed87,7446.0
train,img_resize_501,897695.0
train,augmented_17904,63112.533333333326
train,augmented_3691,294638.93333333335
train,image_03180,503312.0
train,img_resize_267,752486.0
train,5e790d5314bc2b85a9b6a03b247759e4,437.0
train,augmented_19097,115518.57777777777
train,ebbb5ee58449468cd3dc01e0f58a2e4a,1376.0
train,augmented_3849,356266.6666666666
train,augmented_18389,173181.15555555557
train,a5fedccef4fd911ad05b530d166fc729,4.0
train,d2b6c470889a3992dd77b2bb39773fe7,5875.0
train,augmented_20616,255590.39999999997
train,image_04837,420561.0
train,7fecfcb7ac01a62f6c1a306bbdf9c7a4,1620.0
train,085d2e0a792bc2f0d084838b46f5826d,1711.0
train,img_resize_1134,1035072.0
train,fccf924156419d0f21e7868c9069e925,15050.0
train,481f3dd46103dbd23579d292013256c6,15040.0
train,12eeae22e18b0879fe3cea80ccefe764,125490.0
train,augmented_15875,773.6888888888891
train,image_01797,42048.0
train,bf42113c8f66423ede114bad8684d7ab,15904.0
train,d5c150148ec3695e59b24b263070895c,6461.0
train,6fc61c6c26cc2996763aaa231acdfff9,127036.0
train,augmented_1086,92387.55555555555
train,bf770597cf546896ce17f0908a5b1c30,1240.0
train,87fcb46353453875387201d7962978b3,1722.0
train,8632040c9e25c4737f776dd4b0505026,6930.0
train,augmented_6931,8371.199999999995
train,image_00489,878740.0
train,img_resize_2429,128352.0
train,augmented_15861,439963.02222222224
train,image_01783,263436.0
train,augmented_1092,160753.77777777775
train,augmented_8908,140940.8
train,00672dc30a07529fdeee7f3ee63b4f55,13050.0
train,029f4893265b8c22c61c99f7eee2bce6,7216.0
train,fa54c2501b945a8701589318b2d3a530,992.0
train,augmented_6925,20494.222222222223
train,0512d64afc85625689629aab780ffb79,6150.0
train,92cb34c032473ae1306197bf4109387e,4.0
train,5f3f17fd6737e1a7230c1bbf67eb6320,5264.0
train,augmented_3685,9344.0
train,img_resize_273,641280.0
train,33f14fae66b09de016549318fbe5391b,58656.0
train,image_03194,398412.0
train,augmented_10919,11726.22222222222
train,5a74b916c11b58071b01f1308b7254c6,910.0
train,augmented_19083,81117.86666666668
train,dc8d57c368b6e5b942a9db19fe045883,16324.0
train,622700828f9a8c304d08bc0067bb5341,43188.0
train,augmented_20602,2052.2666666666682
train,16b046cc19e3d61d0e69cf342239c19d,78754.0
train,9327ece2a3576449c10dfb59e21e4f0b,1602.0
train,image_04823,186030.0
train,db61121cf204297fbcaf260232b811c9,2881.0
train,a71981134c9a8b39a23150a8b3b73ef7,2442.0
train,img_resize_1120,1124816.0
train,7fc634f7ed5cc9b94151a905f1d6ff1f,8520.0
train,ca916bbeb294c99d8c908a6d7112ba37,52364.0
train,c2cc85510be6e4bcb941a37f31979153,1792.0
train,img_resize_1646,146689.0
train,augmented_4854,514093.51111111115
train,image_05283,187222.0
train,augmented_20164,290645.3333333333
train,augmented_5592,11579.733333333332
train,augmented_17910,77550.93333333335
train,img_resize_515,3.0
train,img_resize_3051,1134784.0
train,image_06952,386100.0
train,20e0511aa5d232c6302e7cc93c2be812,1836.0
train,a57c30322accc5cb3c9e554ee121b916,2537.0
train,35dd989b87d5f33e14daa4ceff491725,127544.0
train,augmented_7385,86300.44444444444
train,image_07494,173568.0
train,8ea8c47a46511064539d9ee3b44ed0c6,10000.0
train,augmented_12868,516189.86666666664
train,e78888048bc3fa33f4abb4fc33c89744,38700.0
train,9fc43798bf0d50fb3cb6cd20ea85dc07,15939.0
train,augmented_19915,21708.799999999996
train,image_03802,337557.0
train,08e349c0eabe35f0721afa189cdfabf7,64235.0
train,b070786baab1ec1005e5eb49b2d10fd8,4324.0
train,augmented_17938,141754.3111111111
train,augmented_11391,409486.22222222225
train,augmented_12698,9392.355555555558
train,img_resize_3079,923325.0
train,e8341f65802e6f0233aef6ba90fa6e96,16500.0
train,5eb2739d936da96ed32334845aaa9ff3,10875.0
train,augmented_1904,156902.40000000002
train,079737d9d63d3636d68e36ceccbfe90d,66810.0
train,augmented_12840,122951.11111111111
train,augmented_9380,3420.444444444445
train,image_09491,218000.0
train,augmented_13586,29567.999999999996
train,8fff1993eed15833ad87cc9bd0006b97,19624.0
train,image_08957,273642.0
train,img_resize_2367,5936.0
train,augmented_8920,211200.00000000003
train,c678cfe1974f1ef88d66b63d4df2abcb,504.0
train,augmented_15849,75144.53333333334
train,img_resize_2401,719160.0
train,86e6ced68ee63b49a675e18eb33435d8,8487.0
train,7b9bc41a6e59e8956d3c6f031e08ebeb,3444.0
train,augmented_15691,148262.40000000002
train,image_01973,225848.0
train,df28461186649b4582d71c25c9a4dbb0,2448.0
train,f035d8eb909544f7d691938b1bd94ff2,6475.0
train,augmented_752,39190.75555555555
train,augmented_16398,478350.2222222222
train,augmented_10931,24860.44444444444
train,augmented_17086,133158.4
train,d000eb5e895331279bdf0093e49f6a18,144.0
train,augmented_3875,34496.000000000015
train,img_resize_1108,585333.0
train,a4623524d76a03ca06cc05bf46339eec,5335.0
train,91cdd4111843982b7c28d8240c53f9f2,13152.0
train,augmented_746,237090.1333333333
train,4cc905a53d9394769ceda1d45a4e9400,3696.0
train,augmented_10925,19797.333333333336
train,augmented_17092,143837.86666666667
train,augmented_3861,128085.33333333334
train,3a53e3c4815b4bc2b1f3794b227fdb31,314412.0
train,augmented_8934,12117.33333333333
train,img_resize_2415,505660.0
train,0478e1768f01a820bfc3bc726272ab34,177408.0
train,55fd715d1b89e492518f52f5c1ac3dbd,1.0
train,ee45ca430dad731b15df8278495e7c2c,2356.0
train,22287270b009eba360b6c88beaab703c,5628.0
train,augmented_15685,224779.37777777776
train,image_01967,383525.0
train,augmented_6919,229853.86666666667
train,augmented_1910,330760.5333333333
train,c179078970174c78d7ddd59ff3198791,652674.0
train,6b6f80328e2d4eaaae4f21009db82a47,24806.0
train,augmented_9394,49130.66666666666
train,augmented_12854,249429.3333333333
train,df6b488a6aae55722ddfca02fb91a4f5,3840.0
train,image_09485,146766.0
train,augmented_13592,69529.59999999999
train,cddfd23687cc048d2530d4aff0968b3d,175010.0
train,img_resize_2373,362848.0
train,5bb99c7a42f0c2f21deb4f826b7cccd6,3657.0
train,image_08943,805324.0
train,augmented_4868,130247.11111111112
train,f4d0ee0cbafab509ecad239196aa419a,2.0
train,augmented_19901,438984.5333333333
train,augmented_20158,132251.0222222222
train,image_03816,132784.0
train,7bf202668a2032f6fb561a5b392689dd,2430.0
train,1bc764c2c86f7dfe3d70720e3ad9bff5,67980.0
train,img_resize_529,77837.0
train,augmented_11385,17396.62222222222
train,augmented_7484,5465.600000000001
train,image_07395,696256.0
train,augmented_6942,125781.33333333334
train,augmented_15806,115558.40000000001
train,92b2ccb032c7acae3a2d31d16f9d598a,37450.0
train,0cf1cc926b198073b7267de7eb4e2c02,33138.0
train,image_05582,187222.0
train,augmented_20665,7761.066666666676
train,augmented_5293,16896.000000000007
train,image_04844,183000.0
train,147f85996c4039d22363f7bd1afcf23e,119340.0
train,bb0e7ed97631647a59f69eddd12b4399,26208.0
train,img_resize_1147,223510.0
train,img_resize_214,61401.0
train,544ec5e80704561ae2ade9b0d3bf33d7,4020.0
train,augmented_19782,218204.44444444444
train,augmented_3184,131438.93333333332
train,78f36e60a955ccc8b4b84ec250c4391f,549414.0
train,augmented_17977,2969.6000000000017
train,image_03695,247940.0
train,img_resize_572,437138.0
train,73b00c1a997eceb363d65153a63b9a26,1518.0
train,img_resize_1621,439600.0
train,augmented_4833,18784.711111111108
train,augmented_20103,2808.888888888889
train,9b89bcd6623299fd046993c0e5568820,234.0
train,285b5616b440fe5478e419f8b983c7c6,13335.0
train,img_resize_2328,175200.0
train,image_08918,422808.0
train,image_01082,64491.0
train,augmented_1793,3731.9111111111124
train,e462f26bddf8bf47f93c6dd9e37d0d3d,25.0
train,img_resize_3036,607194.0
train,image_06935,48384.0
train,eec79294fe88cbf85b9a4ee7dc805856,209967.0
train,1747c6612eec748e4e0c534258ddb349,8614.0
train,ff2de6567ad77b3daa074e6f3830c40e,1115070.0
train,f22d970a76064770885c941bc71cdefd,819510.0
train,230eba32b1192498eb5ebe24c34b24e3,1452.0
train,image_01096,749870.0
train,984e3f66db9a672d9d26146e077b9466,1620.0
train,augmented_1787,51251.200000000004
train,e865b3913cb136ab343a76faa9eb7ec4,7854.0
train,img_resize_3022,143530.0
train,image_00388,530364.0
train,image_06921,78776.0
train,2b6df19a5fc919d9b3a5e8faecfa893e,12.0
train,a89f1d005a35f0993d3d7efef3d818d3,13189.0
train,8444ef41b2fe635c4a22a17da8d8d687,2880.0
train,e414af0a4c8c088470756ef780dc6176,1054.0
train,23c3dd01ca93f0472b13235f88be738b,1554.0
train,augmented_19796,8504.88888888889
train,408288d13bcdffe32b3a40c96a99375f,10752.0
train,augmented_3190,78609.06666666667
train,img_resize_566,1128680.0
train,augmented_17963,426880.0
train,image_03681,120646.0
train,6503a923cd4bfee11f0361d6ae66e0d3,16510.0
train,augmented_4827,366250.6666666667
train,img_resize_1635,120000.0
train,augmented_18488,295753.9555555555
train,image_03859,29464.0
train,augmented_20117,139598.22222222222
train,image_05596,94248.0
train,augmented_5287,14186.66666666667
train,23034cf5c9c6164357d775a7900e606b,10200.0
train,augmented_20671,5656.177777777781
train,f1fedb1b82d43fb01c1b7df9d0afb521,7644.0
train,image_04850,68448.0
train,img_resize_1153,269297.0
train,augmented_709,95755.37777777777
train,img_resize_200,463356.0
train,d185483404431ecdf74f17dd31a487af,918.0
train,image_04688,243474.0
train,augmented_4199,9875.91111111111
train,image_01928,42874.0
train,augmented_7490,57093.688888888886
train,image_07381,397794.0
train,c93fb32e08d3b6c045e961434f14c986,9090.0
train,6c751dc47113ae1d92b39828a8e6d48d,8733.0
train,c4c6ec3426a2dac908f9023c51c80adc,14732.0
train,augmented_6956,696960.0
train,augmented_15812,302016.0
train,d5b1b04467741367deee8bf40181e2d8,136498.0
train,57687c0dae3e91851bdb3d496858885d,18576.0
train,augmented_20659,34496.0
train,084bda1afeaaea8b7151a435d4417e30,180.0
train,augmented_3806,1632.7111111111099
train,a42b8463cc20c09261a94b41aa6184ef,30.0
train,image_04878,241000.0
train,53fab35eede24a24cb04a0371f91ac9b,31944.0
train,augmented_20881,18204.44444444445
train,img_resize_228,10.0
train,f55c26fd474f6029e7718469e3fdd369,2520.0
train,augmented_11484,182778.3111111111
train,augmented_721,438.0444444444445
train,augmented_10942,2986.6666666666674
train,5015554f4fef64788a52b7c253d6e186,8694.0
train,dea4b3d026b925ad17e4f74e980200c2,2.0
train,image_01900,362091.0
train,0ff73b0e22e029ced4d2446887b6f0a1,2233.0
train,augmented_13293,217430.75555555557
train,augmented_8953,68889.59999999999
train,img_resize_2472,928872.0
train,augmented_9495,649463.4666666667
train,image_09384,699352.0
train,22143d596ec49cd6772ae62f641a9a16,10062.0
train,augmented_12833,166.3999999999994
train,c311cb23268fe5057c3122554218b582,1.0
train,5cd92c1e3dfe848c7af75071278e7d74,3420.0
train,img_resize_2314,615480.0
train,image_08924,248960.0
train,image_06909,40032.0
train,401004c5038d327bbcc2adc73eae23ef,5184.0
train,augmented_1977,86118.40000000001
train,augmented_15184,2346.6666666666642
train,29afaa5bfeb7a02e3b93f8f504bf2b97,15517.0
train,1c5c7ffe42733f1211afdb13cd477a12,7743.0
train,augmented_19966,411733.3333333333
train,5fcf3a6339b1bb15f83f667c51014528,6466.0
train,augmented_17793,363377.7777777778
train,image_03871,63195.0
train,df48d13942d592537784337b3d9e7eb9,12.0
train,82b955599cfbbbf6635449aa270fb333,27.0
train,augmented_16499,64927.28888888889
train,img_resize_1609,214508.0
train,augmented_19972,58220.0888888889
train,augmented_17787,184307.2
train,image_03865,812430.0
train,augmented_12827,307182.93333333335
train,46d906530e6178ffe8c07f09eb2b124f,4165.0
train,image_08930,442356.0
train,img_resize_2300,446824.0
train,cb147a73f1c2538e14708d0fa39211f4,28.0
train,augmented_1963,152513.42222222223
train,augmented_15190,199590.4
train,image_01914,678416.0
train,augmented_12199,168533.3333333333
train,augmented_8947,77580.80000000002
train,augmented_13287,21589.333333333332
train,aafd40fc8251639f86196f71a0e787b7,10287.0
train,9b5ba699b542bd5d542c457982c24e49,4672.0
train,a9a18573f03d1b37a834bde307996b22,9.0
train,8d5858416c30f1d5664250679b551bfd,3.0
train,img_resize_2466,34.0
train,augmented_9481,194127.64444444445
train,image_09390,134676.0
train,6603da4229386732771e9407fa1dc2fe,59318.0
train,augmented_3812,16213.333333333328
train,2a7252b1336f9f0842a78cb8ac574225,108.0
train,augmented_20895,64898.84444444444
train,augmented_735,96519.11111111112
train,augmented_11490,663175.1111111111
train,augmented_10956,271388.44444444444
train,augmented_3621,92825.6
train,image_03130,420768.0
train,9a9eb6f3af20d0fd5772749b0311285e,118110.0
train,9a8b394f6340b4db7a8d8025c3fb420d,389980.0
train,augmented_19027,3433.2444444444445
train,augmented_16314,26663.822222222225
train,augmented_906,20622.22222222222
train,image_05541,12672.0
train,augmented_18339,478067.2
train,603f31e43a483e8863509ff6d2b20fd6,12.0
train,augmented_5250,71.11111111111086
train,augmented_10765,13176.88888888889
train,image_04887,311202.0
train,img_resize_1184,449599.0
train,image_01727,107254.0
train,augmented_1036,81280.0
train,augmented_6759,20771.555555555547
train,augmented_14503,71674.31111111109
train,fdb4138933a63b01fc998cf6c9b485ee,4611.0
train,image_06048,261490.0
train,augmented_7447,356949.3333333334
train,image_08065,77418.0
train,augmented_8774,92364.8
train,image_07356,167040.0
train,cf122b21f32ad795aaf00ec4e55334c3,2091.0
train,augmented_6981,28910.933333333327
train,image_00439,74796.0
train,augmented_12172,57287.11111111111
train,1eb5c5571bd3f3ca20adb8b17fd34ff7,35815.0
train,augmented_12614,59648.0
train,72d4e5b1cf3991672ccd10cdf6d97996,12035.0
train,image_08703,199512.0
train,augmented_7321,111104.00000000001
train,image_07430,255834.0
train,augmented_8012,66468.97777777779
train,augmented_1988,9198.933333333338
train,augmented_14265,182428.44444444444
train,5fa42bc9035736c4026b2457e388abb6,15943.0
train,9ba29a918e8e25e07893e88b910212b8,74408.0
train,image_01041,465252.0
train,75279547b5742cef3249095d56815618,41230.0
train,9759801c4df90f7399d368516690f125,1530.0
train,augmented_1750,164317.86666666667
train,augmented_2259,60090.311111111114
train,augmented_19999,27775.999999999996
train,augmented_10003,101731.55555555555
train,8a8ab59ea5ce5a13fe28d72e8da00194,8736.0
train,image_02548,191008.0
train,image_05227,135873.0
train,9834c20bbcc9c5ef9a398ccd75f7a7b4,12.0
train,augmented_5536,14483.911111111109
train,augmented_19741,70552.17777777779
train,image_04139,37788.0
train,augmented_4628,14862.222222222219
train,57a2ed027f1033c87d79f78eabe55835,5780.0
train,augmented_16472,133862.4
train,augmented_3147,18803.2
train,image_03656,395550.0
train,augmented_10017,17004.08888888889
train,7ece672e4258f7138363efe762330f22,6930.0
train,78d3e94e9c610dfa1c2744dd7da5d79d,5695.0
train,c0ad3a7f8e2aae84dee8938302ca9b81,224779.0
train,image_05233,165450.0
train,augmented_5522,63068.444444444445
train,augmented_17778,108152.88888888889
train,382046921717b461444dc5472d922d6b,5292.0
train,augmented_19755,37390.222222222226
train,cda10adbebf739b2c37df6a9d8ca9118,2009.0
train,augmented_16466,4144.355555555555
train,augmented_3153,143537.77777777778
train,augmented_11309,72809.24444444446
train,bf85b3d7f0b854205f6dddd1709296a7,13780.0
train,ac2de4e31fb788f59f89332ad9047924,270.0
train,image_03642,20572.0
train,b1e623c8867f2023602225a5d5f1f269,5977.0
train,augmented_12600,12151.466666666669
train,d19a7d92bcd0d06e4a18a04e28353180,8245.0
train,augmented_7335,50972.444444444445
train,image_08717,287945.0
train,augmented_8006,183807.99999999997
train,fe1178af785338529feaafb0113ec547,3477.0
train,image_07424,652380.0
train,2e8e9088424d6b66b26aea08f6d8300a,22960.0
train,augmented_14271,15502.22222222223
train,2977f2e57ec6937521d9574c4d5f8ab1,11039.0
train,image_09409,378561.0
train,0d505819e8d613761f596a6be6c53fa9,3192.0
train,augmented_9318,236316.44444444444
train,image_01055,176195.0
train,augmented_1744,134636.0888888889
train,img_resize_2499,13.0
train,image_01733,436176.0
train,augmented_1022,99081.95555555554
train,augmented_13278,19456.000000000015
train,augmented_14517,479317.3333333334
train,df8253a104fa85342941fb3694816651,348.0
train,d2d56b5c3eddcfb6ab9d4cda02e39bcb,1560.0
train,image_08071,630199.0
train,augmented_7453,4408.888888888887
train,augmented_15609,3379.1999999999994
train,image_07342,186711.0
train,augmented_8760,250478.93333333335
train,71840e7c8e0a09329551c409d89603f6,2726.0
train,augmented_6995,135923.2
train,augmented_12166,146284.08888888892
train,7894446d433cf4a444289f46857747e0,4221.0
train,augmented_3635,92817.06666666667
train,image_03124,109495.0
train,01fcd95cdcf8bb84ec4dfa7b87bf2abc,16400.0
train,augmented_19033,97393.7777777778
train,augmented_16300,774336.0
train,83250ef1d47fc0b40e8bf786aa43e4ff,1836.0
train,image_05555,473515.0
train,augmented_912,73881.59999999999
train,augmented_5244,363289.6
train,a403a9c6b13c7d289f91743685d6121a,7728.0
train,augmented_10771,104348.44444444444
train,image_04893,214272.0
train,img_resize_1190,91047.0
train,augmented_13250,14472.533333333333
train,augmented_8990,4430.222222222223
train,c6fe2e576f2c2ca41980ff051fcfbe97,1480.0
train,3a03e4071dcdb7784f08d8d957d3f7bc,44505.0
train,image_06074,360685.0
train,augmented_9456,79.64444444444496
train,image_09347,213927.0
train,augmented_6765,326459.73333333334
train,190c27171178b7fa40f3cf5d173875fd,90579.0
train,0767372053dd3f0f446641962e576ff7,6111.0
train,augmented_8748,200396.8
train,augmented_15621,19569.77777777778
train,image_08059,76680.0
train,image_00405,542720.0
train,augmented_20842,337843.2
train,d390864eda795000982979fe9d24ef07,840.0
train,augmented_11447,423539.2
train,augmented_4172,358041.60000000003
train,augmented_16328,6072.888888888891
train,augmented_10981,502937.60000000003
train,image_04663,337557.0
train,augmented_17036,85299.20000000001
train,94be2a37462f7f48a063782e74feaa31,33902.0
train,augmented_18305,793.6000000000003
train,image_02212,1310720.0
train,f3ff5f02b09da02d08a39bfc5a40223b,9858.0
train,augmented_2503,30732.800000000007
train,augmented_10759,22698.666666666664
train,968c1d678284c96c717d6e09a1b2bb8e,6.0
train,image_02574,263436.0
train,augmented_2265,267090.48888888885
train,44ceb3fe4eeff2d3c232b64e8296bd74,16200.0
train,augmented_17750,465632.7111111111
train,023c9f39b372ce2557629fc29a6c4999,10.0
train,augmented_18463,176372.6222222222
train,augmented_4614,106006.75555555556
train,img_resize_1806,113870.0
train,aa9051bc869c6b3e4e4c46de2d34f418,321200.0
train,ff9dae99bf25250c9c45cc8e9a4de2dd,3680.0
train,image_04105,728365.0
train,augmented_17988,194688.0
train,augmented_11321,200106.66666666663
train,augmented_12628,61482.66666666666
train,image_00363,642580.0
train,augmented_15147,2926.9333333333343
train,augmented_9330,119.46666666666624
train,image_06712,246156.0
train,augmented_6003,1766.4000000000042
train,image_09421,534234.0
train,augmented_14259,232174.93333333335
train,augmented_13536,19712.000000000004
train,a3e61ce8bb4e21e7e01c71a09dda5da4,13596.0
train,56d197277e1ef25cdc22136a35fa5df8,60.0
train,image_00377,631414.0
train,image_07418,107004.0
train,augmented_7309,154193.06666666668
train,augmented_15153,185159.11111111112
train,image_06706,69201.0
train,augmented_9324,10009.599999999999
train,3f0e44f9f3d5573264be0fa8d7a11f17,4.0
train,f16289a90ee6752af35d3aa756a2e4dd,2850.0
train,image_09435,530580.0
train,augmented_6017,130753.42222222223
train,augmented_1778,2662.4000000000005
train,augmented_13522,8920.177777777779
train,image_01069,349160.0
train,image_02560,360685.0
train,augmented_2271,341777.06666666665
train,augmented_17744,18955.377777777787
train,augmented_18477,113.77777777777737
train,img_resize_1812,342935.0
train,2bade2873ca3110a8d783b33dbbf4904,2914.0
train,augmented_4600,143765.33333333334
train,image_04111,95371.0
train,augmented_19769,257779.19999999998
train,b257eded6c5db8f9a0232c206ad756cd,516.0
train,img_resize_599,196308.0
train,augmented_11335,442605.51111111115
train,augmented_20856,34496.000000000015
train,image_03118,378624.0
train,augmented_3609,156451.55555555553
train,augmented_11453,270085.6888888889
train,augmented_4166,146525.86666666667
train,augmented_10995,144958.57777777777
train,image_04677,120692.0
train,augmented_5278,360291.55555555556
train,959db046876ed817ec12b3b3a2deed5a,3132.0
train,augmented_17022,6286.222222222224
train,augmented_18311,126355.91111111108
train,image_05569,517062.0
train,image_02206,142191.0
train,augmented_2517,227144.53333333333
